transaction_id,customer_id,transaction_ts,channel,transaction_type,merchant_category,amount_pen,status,device_id,is_cross_border,is_fraud_confirmed
T00013561,C001185,2025-03-03 23:44:58,pos,transfer,grocery,17.52,approved,D0004535,1,0
T00013562,C004410,2025-11-25 02:20:23,mobile_app,payment,restaurants,201.68,approved,D0000974,0,0
T00013563,C004980,2025-12-05 20:05:26,atm,transfer,grocery,100.11,approved,D0005858,0,0
T00013564,C004227,2025-08-03 12:20:51,mobile_app,cash_out,travel,210.02,approved,D0000015,0,0
T00013565,C004763,2025-03-14 06:28:48,mobile_app,cash_out,transport,312.4,declined,D0005797,0,0
T00013566,C005587,2025-12-19 05:45:07,web,payment,grocery,117.57,approved,D0002827,1,0
T00013567,C004161,2025-07-06 21:11:09,web,payment,grocery,12.86,approved,D0008991,0,0
T00013568,C000569,2025-04-12 12:34:23,web,transfer,restaurants,194.11,approved,D0003337,0,0
T00013569,C001443,2025-08-29 03:34:27,mobile_app,payment,restaurants,283.28,approved,D0007951,0,0
T00013570,C002017,2025-10-05 05:33:18,mobile_app,transfer,cash_out,109.62,approved,D0004081,0,0
T00013571,C000947,2025-05-30 06:29:48,mobile_app,transfer,cash_out,386.06,approved,D0003285,0,0
T00013572,C002833,2025-12-23 13:36:24,atm,payment,grocery,804.83,approved,D0006930,0,0
T00013573,C004045,2025-11-24 21:46:38,pos,transfer,grocery,258.28,approved,D0005462,0,0
T00013574,C000052,2025-09-18 09:18:21,pos,cash_out,retail,36.81,approved,D0008154,0,0
T00013575,C005040,2025-02-14 00:28:31,mobile_app,cash_out,grocery,127.21,approved,D0000459,0,0
T00013576,C003660,2025-02-03 00:17:10,pos,payment,grocery,221.92,approved,D0003457,0,0
T00013577,C005624,2025-04-02 13:39:29,pos,top_up,restaurants,273.85,approved,D0008945,0,0
T00013578,C002385,2025-09-14 19:10:19,mobile_app,payment,utilities,81.52,approved,D0006439,0,0
T00013579,C004235,2025-06-27 01:26:01,mobile_app,payment,crypto,627.32,reversed,D0005462,0,0
T00013580,C004488,2025-05-09 04:59:51,pos,transfer,retail,122.03,approved,D0004023,0,0
T00013581,C000234,2025-02-05 12:09:56,web,transfer,utilities,241.06,approved,D0005458,1,0
T00013582,C004528,2025-01-11 06:45:29,web,transfer,crypto,211.73,declined,D0000996,0,1
T00013583,C004384,2025-06-28 23:12:45,mobile_app,payment,grocery,180.42,approved,D0005806,0,0
T00013584,C001130,2025-08-19 10:06:19,mobile_app,payment,crypto,553.3,approved,D0003528,0,0
T00013585,C004704,2025-11-13 03:35:38,web,transfer,transport,31.62,approved,D0002736,0,0
T00013586,C002552,2025-01-04 06:01:56,web,payment,crypto,249.4,approved,D0001061,0,0
T00013587,C004729,2025-08-20 15:19:18,web,payment,cash_out,148.65,approved,D0002823,0,0
T00013588,C000616,2025-11-29 06:40:43,pos,top_up,restaurants,70.76,approved,D0008529,0,0
T00013589,C001925,2025-01-16 04:45:21,pos,top_up,grocery,31.96,approved,D0000904,0,0
T00013590,C003929,2025-08-31 21:54:06,mobile_app,transfer,travel,937.52,approved,D0004427,0,0
T00013591,C002346,2025-06-14 19:44:17,mobile_app,payment,utilities,192.01,approved,D0006573,0,0
T00013592,C005386,2025-01-29 02:10:10,mobile_app,top_up,grocery,45.64,approved,D0007813,0,0
T00013593,C005274,2025-06-26 13:33:43,mobile_app,payment,cash_out,100.4,approved,D0000069,0,0
T00013594,C004890,2025-07-21 05:04:15,api_partner,payment,crypto,1762.27,declined,D0000594,0,0
T00013595,C002773,2025-09-30 19:04:32,mobile_app,cash_out,travel,97.14,approved,D0002113,0,0
T00013596,C000919,2025-05-16 13:36:26,atm,payment,utilities,126.15,approved,D0003958,0,0
T00013597,C005196,2025-12-16 06:19:49,mobile_app,transfer,transport,118.12,approved,D0000717,0,0
T00013598,C003243,2025-08-17 18:27:22,mobile_app,payment,restaurants,286.85,declined,D0003044,0,0
T00013599,C004856,2025-01-18 04:32:52,mobile_app,payment,retail,155.87,approved,D0008627,0,0
T00013600,C004922,2025-04-29 03:57:05,mobile_app,payment,transport,40.7,approved,D0007572,0,0
T00013601,C001952,2025-05-25 02:50:14,mobile_app,payment,utilities,132.47,approved,D0005723,0,0
T00013602,C000274,2025-08-27 13:00:08,mobile_app,payment,gaming,171.06,approved,D0006373,0,0
T00013603,C002346,2025-07-22 02:41:59,web,payment,crypto,194.43,approved,D0001648,0,1
T00013604,C004308,2025-04-26 06:35:23,mobile_app,payment,grocery,52.09,approved,D0007352,0,0
T00013605,C003074,2025-11-16 05:45:26,atm,top_up,grocery,120.35,approved,D0008533,0,0
T00013606,C000956,2025-03-02 04:56:07,web,payment,retail,68.93,approved,D0001696,0,0
T00013607,C002337,2025-06-22 10:32:17,atm,payment,restaurants,116.44,approved,D0004208,0,0
T00013608,C003758,2025-05-20 15:20:02,mobile_app,payment,retail,123.85,approved,D0004559,0,0
T00013609,C005691,2025-01-14 12:04:01,mobile_app,payment,restaurants,147.93,approved,D0003629,0,0
T00013610,C004062,2025-07-12 00:33:59,pos,payment,cash_out,73.27,approved,D0008715,0,0
T00013611,C004793,2025-09-04 14:31:19,web,payment,crypto,230.78,approved,D0006856,1,0
T00013612,C002889,2025-02-26 02:05:14,atm,payment,crypto,130.09,approved,D0008943,0,0
T00013613,C002719,2025-05-22 08:58:26,mobile_app,cash_out,retail,43.16,approved,D0000952,0,0
T00013614,C005799,2025-06-26 12:07:53,mobile_app,payment,retail,194.91,approved,D0007712,0,0
T00013615,C000597,2025-06-15 22:05:00,atm,cash_out,retail,140.84,approved,D0001606,1,0
T00013616,C002321,2025-07-11 18:07:33,pos,transfer,cash_out,599.58,approved,D0002058,0,0
T00013617,C004385,2025-04-23 13:26:52,pos,top_up,cash_out,46.1,approved,D0001295,0,0
T00013618,C002240,2025-12-30 14:31:46,mobile_app,payment,grocery,74.43,approved,D0005349,0,0
T00013619,C004362,2025-10-15 00:05:34,mobile_app,top_up,grocery,65.44,approved,D0001097,0,0
T00013620,C003845,2025-07-03 01:34:44,web,transfer,transport,426.19,approved,D0007288,0,1
T00013621,C000836,2025-09-25 19:05:58,api_partner,payment,retail,51.53,approved,D0007384,0,0
T00013622,C004774,2025-02-24 17:10:12,atm,payment,utilities,66.61,approved,D0002487,0,0
T00013623,C000992,2025-05-07 16:08:32,mobile_app,transfer,grocery,316.81,reversed,D0005374,0,0
T00013624,C004777,2025-02-07 15:47:45,mobile_app,cash_out,gaming,671.45,approved,D0001264,0,0
T00013625,C000701,2025-12-15 16:46:05,mobile_app,payment,utilities,14.59,approved,D0001808,0,0
T00013626,C005007,2025-12-08 12:18:22,pos,top_up,restaurants,136.57,approved,D0003760,0,0
T00013627,C004916,2025-02-28 17:31:00,pos,payment,restaurants,41.09,approved,D0007588,0,0
T00013628,C005560,2025-08-21 17:48:49,mobile_app,transfer,utilities,282.49,approved,D0007462,0,0
T00013629,C001634,2025-01-14 07:44:02,web,cash_out,restaurants,209.81,declined,D0000562,0,0
T00013630,C003870,2025-02-12 14:04:40,web,payment,grocery,56.69,approved,D0007833,0,0
T00013631,C004682,2025-01-13 23:15:46,mobile_app,payment,transport,51.43,approved,D0004294,0,0
T00013632,C000078,2025-07-11 17:35:34,web,transfer,cash_out,113.31,approved,D0008322,0,0
T00013633,C004988,2025-05-13 03:59:44,mobile_app,transfer,transport,118.65,approved,D0006393,0,0
T00013634,C003746,2025-03-03 01:17:08,web,cash_out,retail,30.35,approved,D0002657,0,0
T00013635,C002747,2025-02-18 16:46:41,pos,payment,restaurants,57.0,approved,D0002994,0,0
T00013636,C003286,2025-04-28 20:47:39,mobile_app,transfer,utilities,185.51,approved,D0001000,0,0
T00013637,C001933,2025-09-27 00:08:43,api_partner,payment,utilities,68.88,approved,D0000921,0,0
T00013638,C003251,2025-02-09 03:06:11,mobile_app,payment,education,107.64,approved,D0003255,0,0
T00013639,C002619,2025-07-14 07:27:35,mobile_app,payment,grocery,39.48,approved,D0000119,0,0
T00013640,C002653,2025-09-15 22:11:31,mobile_app,transfer,restaurants,88.39,approved,D0000852,0,0
T00013641,C005255,2025-07-04 23:48:45,mobile_app,top_up,grocery,95.18,declined,D0006401,0,0
T00013642,C002531,2025-09-29 17:00:19,web,payment,restaurants,131.64,approved,D0004824,0,0
T00013643,C004926,2025-12-26 03:30:17,atm,payment,retail,164.24,approved,D0002399,0,0
T00013644,C001765,2025-11-17 09:33:16,atm,payment,gaming,80.33,approved,D0008240,0,0
T00013645,C005188,2025-04-28 06:44:04,mobile_app,payment,retail,374.53,approved,D0006238,0,0
T00013646,C005582,2025-05-20 01:54:15,web,payment,transport,25.87,approved,D0005479,0,0
T00013647,C000765,2025-08-22 00:30:49,pos,payment,utilities,57.6,approved,D0005904,0,0
T00013648,C004113,2025-01-07 11:31:04,mobile_app,payment,restaurants,21.52,approved,D0007637,0,0
T00013649,C004248,2025-09-11 00:49:54,web,top_up,retail,178.38,approved,D0006977,0,0
T00013650,C000461,2025-06-14 03:57:23,mobile_app,payment,grocery,72.73,approved,D0003072,0,0
T00013651,C004344,2025-07-19 01:48:58,mobile_app,payment,restaurants,62.05,declined,D0004149,0,1
T00013652,C000600,2025-11-27 18:38:18,mobile_app,payment,utilities,72.12,approved,D0008348,0,0
T00013653,C004194,2025-11-25 12:38:17,mobile_app,payment,grocery,26.26,approved,D0007254,0,0
T00013654,C005198,2025-04-02 18:55:37,mobile_app,payment,utilities,37.58,approved,D0004364,0,0
T00013655,C004635,2025-08-18 22:03:46,mobile_app,payment,utilities,395.35,approved,D0005304,0,0
T00013656,C000296,2025-01-01 19:42:07,mobile_app,payment,utilities,167.51,approved,D0008952,0,0
T00013657,C004534,2025-12-14 01:37:45,mobile_app,transfer,grocery,145.61,approved,D0006625,0,0
T00013658,C001423,2025-07-07 13:15:06,atm,payment,utilities,244.62,approved,D0006181,0,0
T00013659,C002020,2025-11-21 10:48:53,web,payment,cash_out,169.83,approved,D0002469,0,0
T00013660,C000665,2025-03-24 12:42:05,api_partner,transfer,grocery,101.62,approved,D0007624,0,0
T00013661,C003444,2025-09-04 16:36:35,web,payment,restaurants,29.22,approved,D0004080,0,0
T00013662,C002422,2025-10-19 17:10:42,pos,payment,grocery,35.44,approved,D0008908,0,0
T00013663,C005100,2025-06-25 20:28:35,pos,transfer,retail,254.63,approved,D0000201,0,0
T00013664,C003679,2025-06-12 03:28:06,pos,transfer,transport,31.3,approved,D0000845,0,0
T00013665,C000559,2025-11-01 04:58:17,pos,payment,cash_out,72.26,approved,D0006602,0,0
T00013666,C002533,2025-09-29 19:52:44,mobile_app,cash_out,retail,32.02,approved,D0006687,0,0
T00013667,C001108,2025-12-08 03:04:36,web,payment,retail,98.88,approved,D0007073,0,0
T00013668,C004762,2025-05-30 13:12:39,mobile_app,payment,crypto,266.91,approved,D0004659,0,0
T00013669,C004579,2025-06-28 21:04:33,web,transfer,cash_out,141.17,approved,D0002973,0,0
T00013670,C003368,2025-05-04 14:02:02,web,payment,utilities,10.6,approved,D0001381,0,0
T00013671,C004935,2025-03-15 12:08:34,pos,payment,retail,89.04,approved,D0007220,1,0
T00013672,C000106,2025-11-08 04:32:43,atm,payment,gaming,209.37,approved,D0001047,0,1
T00013673,C003679,2025-08-05 04:12:38,mobile_app,payment,restaurants,145.25,approved,D0000740,1,0
T00013674,C005329,2025-01-13 19:56:35,pos,payment,transport,42.61,approved,D0005903,0,0
T00013675,C001707,2025-12-19 10:32:25,api_partner,transfer,retail,277.88,approved,D0006203,1,0
T00013676,C000791,2025-06-26 13:12:03,atm,payment,utilities,119.26,approved,D0005537,0,0
T00013677,C000812,2025-12-18 16:20:09,pos,payment,travel,172.81,approved,D0002668,0,0
T00013678,C004946,2025-03-31 16:36:32,mobile_app,payment,restaurants,238.92,approved,D0000035,0,0
T00013679,C000170,2025-05-27 11:00:28,mobile_app,payment,restaurants,66.07,approved,D0001335,1,0
T00013680,C004446,2025-05-13 00:42:26,mobile_app,top_up,transport,219.52,approved,D0004004,0,0
T00013681,C005796,2025-12-23 11:43:34,atm,payment,education,84.3,approved,D0001925,0,0
T00013682,C005711,2025-01-16 14:04:38,pos,payment,transport,27.48,approved,D0002925,0,0
T00013683,C001933,2025-12-25 18:49:20,web,cash_out,grocery,90.39,approved,D0002353,0,0
T00013684,C001752,2025-11-29 21:29:26,api_partner,transfer,gaming,460.29,declined,D0008290,0,0
T00013685,C005201,2025-06-06 01:47:46,mobile_app,cash_out,utilities,53.89,approved,D0004451,0,0
T00013686,C000449,2025-08-08 00:54:28,web,payment,grocery,94.8,approved,D0002919,0,0
T00013687,C002680,2025-06-18 21:43:54,web,payment,grocery,90.16,approved,D0008635,0,0
T00013688,C001125,2025-07-09 16:16:46,mobile_app,payment,education,41.41,approved,D0000933,0,0
T00013689,C001393,2025-02-07 18:50:42,web,top_up,restaurants,43.22,approved,D0002962,0,0
T00013690,C001819,2025-09-23 23:25:13,mobile_app,cash_out,utilities,96.34,approved,D0003369,0,0
T00013691,C001684,2025-02-22 04:03:24,pos,transfer,transport,119.2,approved,D0000348,0,0
T00013692,C003602,2025-10-20 08:31:51,mobile_app,payment,grocery,49.6,approved,D0002298,0,0
T00013693,C001856,2025-07-29 12:16:20,mobile_app,payment,restaurants,463.2,approved,D0004961,0,0
T00013694,C004861,2025-07-06 23:45:50,api_partner,payment,transport,130.59,approved,D0004946,0,0
T00013695,C001289,2025-09-08 04:04:20,web,transfer,education,39.91,approved,D0000257,0,0
T00013696,C002250,2025-06-10 16:03:38,pos,top_up,grocery,242.94,approved,D0006117,0,0
T00013697,C001142,2025-04-18 15:17:47,mobile_app,transfer,retail,206.04,approved,D0006272,1,0
T00013698,C005243,2025-10-21 08:58:32,mobile_app,cash_out,transport,528.39,approved,D0000732,0,0
T00013699,C001049,2025-04-30 11:56:07,atm,transfer,gaming,145.88,approved,D0000631,1,0
T00013700,C002417,2025-08-08 21:21:13,web,payment,cash_out,146.45,approved,D0008955,0,0
T00013701,C004481,2025-05-24 03:05:40,web,transfer,retail,164.42,approved,D0008005,0,0
T00013702,C005691,2025-09-11 10:42:27,web,transfer,transport,126.31,approved,D0004372,0,0
T00013703,C002322,2025-08-07 09:04:49,mobile_app,payment,grocery,75.71,approved,D0008165,0,0
T00013704,C004630,2025-09-09 06:47:02,atm,transfer,transport,69.59,approved,D0002351,0,0
T00013705,C002392,2025-04-30 02:12:43,mobile_app,payment,grocery,75.55,approved,D0002943,0,0
T00013706,C003393,2025-09-21 15:52:44,mobile_app,cash_out,travel,260.71,approved,D0000147,0,0
T00013707,C005259,2025-08-06 08:49:57,atm,payment,gaming,125.75,approved,D0007836,0,0
T00013708,C004203,2025-12-24 17:23:17,mobile_app,payment,grocery,16.76,approved,D0006643,0,0
T00013709,C000922,2025-01-21 03:13:10,atm,transfer,utilities,132.97,approved,D0005156,0,0
T00013710,C000710,2025-02-15 16:32:08,pos,transfer,education,308.99,declined,D0002747,0,0
T00013711,C005089,2025-06-10 13:20:29,mobile_app,transfer,transport,51.8,approved,D0007717,0,0
T00013712,C000447,2025-01-28 14:15:56,mobile_app,payment,utilities,103.18,approved,D0007873,0,1
T00013713,C002510,2025-04-25 23:45:19,pos,top_up,transport,75.82,approved,D0000999,0,0
T00013714,C003288,2025-03-12 08:45:07,web,transfer,utilities,145.83,approved,D0007802,0,0
T00013715,C002854,2025-03-15 01:37:24,mobile_app,payment,restaurants,217.34,approved,D0005828,0,0
T00013716,C001073,2025-08-16 01:24:05,atm,payment,grocery,259.03,reversed,D0006799,1,0
T00013717,C003689,2025-09-03 03:02:04,pos,payment,grocery,61.65,approved,D0003245,0,0
T00013718,C003129,2025-11-06 03:34:53,atm,payment,cash_out,233.19,approved,D0004169,0,0
T00013719,C003598,2025-12-29 06:55:40,mobile_app,transfer,education,488.03,approved,D0004009,0,0
T00013720,C004435,2025-08-24 22:24:17,mobile_app,payment,utilities,64.13,approved,D0007295,0,0
T00013721,C004119,2025-09-24 11:36:04,atm,payment,crypto,288.24,approved,D0001630,0,0
T00013722,C001068,2025-06-01 17:45:08,web,payment,crypto,244.85,approved,D0001012,0,0
T00013723,C005891,2025-02-24 02:28:48,web,cash_out,transport,246.51,approved,D0000020,0,0
T00013724,C000437,2025-12-26 15:33:21,web,payment,retail,58.5,approved,D0000017,0,0
T00013725,C005005,2025-05-22 13:38:11,mobile_app,payment,cash_out,1884.92,approved,D0007119,0,0
T00013726,C001093,2025-10-15 21:19:05,mobile_app,top_up,travel,441.91,approved,D0003218,0,0
T00013727,C000594,2025-04-18 10:33:49,web,payment,crypto,289.32,approved,D0002510,0,0
T00013728,C002561,2025-03-22 04:44:13,pos,payment,retail,446.31,approved,D0002159,0,0
T00013729,C005093,2025-01-18 20:09:54,atm,payment,transport,28.73,approved,D0000772,0,0
T00013730,C000277,2025-12-23 05:47:03,mobile_app,payment,cash_out,59.7,approved,D0006522,0,0
T00013731,C004588,2025-10-12 03:49:22,mobile_app,payment,retail,80.34,approved,D0003793,0,0
T00013732,C000083,2025-08-22 06:51:48,pos,cash_out,crypto,283.14,declined,D0005830,0,0
T00013733,C003384,2025-02-11 18:09:46,pos,payment,utilities,85.25,approved,D0007592,0,0
T00013734,C005346,2025-12-05 16:04:37,mobile_app,cash_out,retail,197.8,approved,D0004564,0,0
T00013735,C000468,2025-08-10 06:36:39,mobile_app,transfer,retail,48.18,approved,D0001180,0,0
T00013736,C005261,2025-01-06 13:38:27,mobile_app,payment,gaming,264.92,approved,D0008010,0,0
T00013737,C000998,2025-08-27 10:59:01,mobile_app,top_up,grocery,113.85,approved,D0000765,0,0
T00013738,C002380,2025-07-31 20:29:09,pos,payment,travel,489.05,approved,D0001982,0,0
T00013739,C005049,2025-07-21 08:50:00,pos,payment,transport,159.17,declined,D0008581,0,0
T00013740,C001293,2025-10-28 04:54:21,pos,payment,gaming,67.78,approved,D0002416,0,0
T00013741,C004096,2025-11-25 13:45:37,mobile_app,payment,gaming,437.57,approved,D0003924,0,0
T00013742,C001368,2025-03-28 09:46:26,web,payment,cash_out,180.07,approved,D0008668,1,0
T00013743,C005096,2025-04-13 03:05:09,api_partner,payment,restaurants,53.88,approved,D0006105,0,0
T00013744,C003935,2025-05-11 19:23:39,api_partner,top_up,utilities,325.01,approved,D0000890,0,0
T00013745,C000094,2025-01-21 11:40:41,mobile_app,transfer,transport,23.38,approved,D0002501,0,0
T00013746,C000923,2025-09-10 08:44:34,mobile_app,payment,restaurants,21.66,approved,D0000599,0,0
T00013747,C003142,2025-08-24 19:46:38,api_partner,cash_out,utilities,112.24,approved,D0003694,0,0
T00013748,C001910,2025-08-13 07:33:17,web,payment,transport,69.37,approved,D0007375,0,0
T00013749,C003455,2025-02-05 07:10:27,pos,payment,utilities,401.67,approved,D0008519,0,0
T00013750,C005308,2025-07-03 17:58:26,atm,payment,transport,138.14,approved,D0005766,0,0
T00013751,C002630,2025-04-09 14:45:06,mobile_app,transfer,restaurants,70.82,approved,D0003171,0,0
T00013752,C001880,2025-02-13 00:35:05,mobile_app,transfer,gaming,131.53,approved,D0008946,1,0
T00013753,C001805,2025-09-28 17:57:14,mobile_app,transfer,gaming,478.64,approved,D0000356,0,0
T00013754,C001159,2025-06-29 23:48:02,atm,transfer,transport,119.43,approved,D0008810,0,0
T00013755,C003221,2025-10-10 08:01:43,web,transfer,utilities,146.03,approved,D0000569,0,0
T00013756,C005222,2025-01-16 06:15:26,mobile_app,payment,grocery,153.18,approved,D0008780,0,0
T00013757,C000358,2025-01-23 07:39:42,web,top_up,crypto,1332.21,approved,D0001448,0,0
T00013758,C000142,2025-12-17 13:48:07,mobile_app,payment,retail,145.26,approved,D0003888,0,0
T00013759,C001795,2025-12-31 22:02:37,mobile_app,transfer,utilities,83.18,approved,D0003920,0,0
T00013760,C002879,2025-10-20 11:11:38,mobile_app,transfer,grocery,79.71,approved,D0007943,0,0
T00013761,C002219,2025-10-30 07:04:13,web,cash_out,restaurants,93.15,approved,D0008160,0,0
T00013762,C002060,2025-07-31 14:42:20,web,transfer,utilities,142.47,approved,D0008630,0,0
T00013763,C001079,2025-04-07 11:28:12,pos,payment,transport,51.41,approved,D0000030,0,0
T00013764,C000502,2025-07-21 08:36:19,mobile_app,cash_out,utilities,85.38,approved,D0004555,0,0
T00013765,C005077,2025-08-30 11:08:14,atm,payment,grocery,597.1,approved,D0001097,0,0
T00013766,C000886,2025-01-02 01:23:23,web,payment,cash_out,94.4,approved,D0001543,0,0
T00013767,C002940,2025-03-28 15:49:35,mobile_app,payment,retail,51.55,declined,D0003725,0,0
T00013768,C000603,2025-08-12 05:56:49,mobile_app,payment,restaurants,343.98,approved,D0007200,0,0
T00013769,C004421,2025-08-22 03:11:05,atm,payment,travel,209.08,approved,D0008672,0,0
T00013770,C001965,2025-08-16 17:43:06,mobile_app,cash_out,grocery,170.38,approved,D0007452,0,0
T00013771,C003895,2025-05-09 13:00:01,atm,payment,transport,676.22,approved,D0002823,0,0
T00013772,C005819,2025-08-14 17:33:22,mobile_app,payment,grocery,84.79,approved,D0008215,0,0
T00013773,C002545,2025-04-12 01:39:44,atm,transfer,travel,301.21,approved,D0002654,0,0
T00013774,C004412,2025-09-16 00:27:21,mobile_app,cash_out,transport,48.52,approved,D0008377,0,0
T00013775,C001725,2025-11-28 22:00:33,atm,cash_out,retail,78.92,approved,D0008352,0,0
T00013776,C005930,2025-04-12 06:00:50,atm,transfer,restaurants,93.05,approved,D0000853,0,0
T00013777,C000172,2025-08-23 22:49:21,web,transfer,utilities,18.07,approved,D0003869,0,0
T00013778,C005510,2025-11-04 07:01:16,pos,transfer,gaming,378.11,approved,D0001451,0,0
T00013779,C004677,2025-11-27 03:32:51,mobile_app,cash_out,cash_out,285.85,approved,D0006900,0,0
T00013780,C001302,2025-11-24 08:56:59,web,payment,education,128.32,approved,D0003585,0,0
T00013781,C005441,2025-11-30 15:37:51,web,payment,grocery,171.97,reversed,D0001008,0,0
T00013782,C000084,2025-11-01 19:06:46,mobile_app,payment,grocery,18.92,approved,D0000391,0,0
T00013783,C001172,2025-11-15 18:12:19,web,transfer,travel,409.85,approved,D0003062,0,0
T00013784,C005935,2025-04-14 08:10:27,atm,payment,education,31.72,approved,D0008100,0,0
T00013785,C000944,2025-07-23 13:03:09,mobile_app,payment,transport,56.25,approved,D0002726,0,0
T00013786,C004829,2025-03-30 04:31:22,mobile_app,top_up,utilities,177.4,approved,D0005526,0,0
T00013787,C001787,2025-05-22 22:59:30,mobile_app,payment,transport,31.17,approved,D0001401,0,0
T00013788,C004194,2025-10-14 06:14:55,api_partner,cash_out,cash_out,206.04,approved,D0001559,0,0
T00013789,C004310,2025-10-27 11:45:56,api_partner,transfer,cash_out,1035.5,declined,D0005682,0,0
T00013790,C000807,2025-10-30 10:50:55,web,payment,retail,75.91,approved,D0001280,0,0
T00013791,C000311,2025-02-16 09:55:35,web,payment,transport,214.53,approved,D0001908,1,0
T00013792,C001761,2025-07-23 14:15:22,atm,cash_out,retail,16.74,declined,D0003383,1,0
T00013793,C005492,2025-01-27 19:38:43,mobile_app,cash_out,grocery,385.26,approved,D0003395,0,0
T00013794,C005598,2025-01-18 04:34:22,web,payment,grocery,83.77,approved,D0002561,0,0
T00013795,C002231,2025-01-12 00:06:04,mobile_app,transfer,grocery,67.76,reversed,D0006860,0,0
T00013796,C001983,2025-03-09 15:14:49,api_partner,transfer,grocery,59.11,reversed,D0006758,0,0
T00013797,C001357,2025-10-04 17:09:49,mobile_app,top_up,transport,17.76,approved,D0002391,0,0
T00013798,C003987,2025-09-18 14:49:45,web,transfer,grocery,111.89,approved,D0002064,0,1
T00013799,C003898,2025-08-21 10:30:08,mobile_app,payment,gaming,39.23,approved,D0003417,0,0
T00013800,C000357,2025-04-18 15:33:08,atm,transfer,cash_out,41.12,approved,D0004893,0,0
T00013801,C003163,2025-08-14 23:01:29,api_partner,payment,gaming,69.08,declined,D0001194,0,0
T00013802,C004952,2025-01-04 20:45:10,mobile_app,payment,restaurants,144.59,approved,D0008129,0,0
T00013803,C001199,2025-12-31 03:33:11,pos,transfer,restaurants,24.37,approved,D0006404,0,0
T00013804,C002702,2025-09-09 01:41:23,mobile_app,top_up,grocery,42.19,approved,D0003919,0,0
T00013805,C004739,2025-08-04 01:52:17,mobile_app,cash_out,grocery,333.07,approved,D0008740,0,0
T00013806,C005061,2025-12-03 16:35:39,mobile_app,transfer,education,92.17,approved,D0005042,0,0
T00013807,C004735,2025-01-02 21:43:42,api_partner,payment,transport,218.53,approved,D0000143,0,0
T00013808,C005518,2025-02-28 16:48:20,mobile_app,payment,grocery,102.37,approved,D0007659,0,0
T00013809,C002312,2025-01-18 08:20:20,mobile_app,transfer,grocery,181.94,approved,D0001176,0,0
T00013810,C005611,2025-09-09 00:59:04,pos,payment,crypto,421.95,approved,D0005998,0,0
T00013811,C002777,2025-03-24 16:45:39,atm,transfer,retail,155.07,approved,D0002668,0,0
T00013812,C000527,2025-05-08 15:19:08,mobile_app,payment,utilities,300.28,declined,D0005365,0,0
T00013813,C003245,2025-02-21 13:09:49,mobile_app,payment,restaurants,32.57,approved,D0006909,0,0
T00013814,C003331,2025-07-24 04:51:15,web,payment,education,206.02,approved,D0006692,0,0
T00013815,C000365,2025-03-20 02:00:36,mobile_app,payment,grocery,129.63,approved,D0006402,0,0
T00013816,C004105,2025-09-16 00:35:07,web,transfer,utilities,31.04,approved,D0001368,1,0
T00013817,C003332,2025-06-13 02:55:22,mobile_app,payment,education,83.54,approved,D0001084,0,0
T00013818,C000113,2025-05-24 15:19:09,mobile_app,payment,grocery,74.2,approved,D0004578,0,0
T00013819,C003791,2025-01-05 18:15:11,mobile_app,payment,grocery,48.09,approved,D0003399,0,1
T00013820,C002523,2025-11-30 19:51:51,pos,transfer,grocery,120.79,approved,D0006643,1,0
T00013821,C004575,2025-09-04 01:14:39,mobile_app,cash_out,utilities,166.68,approved,D0000467,0,0
T00013822,C005298,2025-09-10 18:03:30,atm,transfer,transport,738.98,reversed,D0000090,0,0
T00013823,C000848,2025-05-11 12:21:28,api_partner,payment,cash_out,168.68,approved,D0000710,0,0
T00013824,C003808,2025-06-18 06:54:39,mobile_app,payment,restaurants,35.84,approved,D0001678,0,0
T00013825,C002530,2025-08-28 19:12:56,mobile_app,payment,restaurants,162.99,approved,D0005757,0,0
T00013826,C001670,2025-03-01 10:01:26,mobile_app,cash_out,utilities,461.95,approved,D0003211,0,0
T00013827,C005937,2025-11-18 11:24:55,mobile_app,payment,education,29.76,approved,D0000937,0,0
T00013828,C003667,2025-12-01 19:29:33,mobile_app,payment,utilities,50.15,approved,D0003793,0,0
T00013829,C004812,2025-08-25 17:33:05,mobile_app,payment,grocery,41.55,approved,D0006416,0,0
T00013830,C000581,2025-07-03 08:25:54,mobile_app,transfer,retail,12.27,approved,D0007473,0,0
T00013831,C000376,2025-04-23 19:29:04,mobile_app,transfer,gaming,253.5,approved,D0007170,1,0
T00013832,C002978,2025-07-05 22:51:22,pos,payment,restaurants,50.07,approved,D0001579,0,0
T00013833,C004542,2025-12-23 13:03:17,mobile_app,top_up,cash_out,161.64,declined,D0006073,0,0
T00013834,C005132,2025-10-13 12:11:24,mobile_app,payment,travel,475.06,approved,D0007415,0,0
T00013835,C004055,2025-05-15 05:30:07,mobile_app,payment,utilities,34.84,approved,D0008546,0,0
T00013836,C005317,2025-01-01 03:53:51,mobile_app,transfer,grocery,55.64,approved,D0001250,0,0
T00013837,C002614,2025-12-27 20:24:30,web,payment,education,51.33,approved,D0005454,0,0
T00013838,C000872,2025-04-12 14:18:22,mobile_app,top_up,utilities,13.57,approved,D0006211,0,0
T00013839,C000485,2025-02-07 23:42:40,mobile_app,cash_out,grocery,60.39,approved,D0002761,1,0
